ZipCode,CountyFIPS,CensusTract,CensusBlock
54935,55039,40400,2002
54968,55047,100300,1116
53521,55025,12400,2089
53521,55025,12400,2089
53521,55025,12400,2089
53575,55025,12502,2000
53575,55025,12502,2000
53521,55025,12400,2089
53521,55025,12400,2089
53575,55025,10702,2013
54968,55047,100300,1116
53575,55025,12502,2040
53048,55027,960100,2016
54665,55123,960400,1051
54655,55123,960500,3067
53581,55103,970300,2025
54665,55123,960600,2087
54665-0001,,,
53032,55027,961200,2025
53949,55077,960200,1039
53916,55027,960900,2003
53932,55021,971100,2079
53583,55025,12900,1041
53597,55025,11302,1005
53590,55025,11505,1001
54985,55139,1400,3005
53403,55101,200,6005
54843,55113,100300,1085
54843,55129,950300,2000
54821,55007,960600,2159
53952,55077,960500,3042
54867,55113,100700,1182
54867,55113,100700,1182
54832,55007,960400,2118
54631,55023,960300,1066
54631,55023,960300,1066
54016,55109,120201,1024
53949,55077,960300,2040
54016,55109,120201,1024
54016,55109,120201,1024
54484,55073,1800,1016
54409,55067,960400,2090
53083,55117,300,3021
53081,55117,900,1023
53403,55101,200,3004
53403,55101,200,3004
53403,,,
54520,55041,950300,2072
53964,55077,960100,2021
54520,55041,950300,2074
54303,55009,401,3001
53818,55043,961000,5013
54303,55009,401,3001
54303,55009,401,3001
54455,55073,1201,1047
54448,55073,1900,5028
54455,55073,1201,1047
54968,55047,100500,1020
53913,55111,300,3027
53964,55077,960100,2039
54968,55077,960200,2022
53926,55077,960300,3107
53952,55077,960500,3042
53964,55077,960500,1074
53949,55077,960200,1087
54982,55137,960800,3039
54982,55137,960800,3039
53952,55077,960500,2048
53949,55077,960200,2107
54968,55047,100500,2007
53144,55059,700,3001
53147,55127,1602,2024
53403,55059,100,5001
53125,55127,1604,2028
54020,55095,960800,1038
54020,55095,960800,1018
54020,55109,120400,1009
54025,55109,120400,1045
54020,55095,960800,3066
54020,55095,960800,1045
53144,55059,700,3001
54020,55095,960800,3069
54155,55087,940000,1039
54016,55109,120300,1029
54016,55109,120903,1008
54023,55109,121000,2038
55125,27163,71010,2017
53144,55059,700,3001
54016,55109,120903,1048
54302,55009,2001,1010
53521,55105,2900,4009
53575,55025,12501,4019
53575,55025,12501,4019
53711,55025,408,2019
53081,55117,500,2022
53081,55117,800,1031
54960,55077,960100,1099
53534,55025,12100,3053
53590,55025,11503,1054
53545,55105,700,2015
53110,55079,,3010
53092,55089,660303,3018
53556,55103,970200,3140
54876,55113,940000,2183
53711,55025,10702,3036
53926,55047,100500,3050
54741,55053,960300,1020
54758,,,
54220,55071,600,3020
54220,55071,100,4004
54541,55041,950200,2034
54511,55041,950100,2202
54703,55035,1101,1025
54437,55019,950400,4052
54843,55113,100500,1100
53081,55117,500,3005
53083,55117,202,2003
53083,55117,202,2003
53083,55117,202,2003
54888,55129,950200,1114
53142,55059,2400,2007
54801,55129,950500,3146
53711,55025,10702,3036
53575,55025,12501,5000
53575,55025,12501,5000
53818,55043,961000,3026
53809,55043,960500,1002
54621,55123,960700,2034
54843,55113,100300,3015
54876,,,
54843,55113,100400,2018
54843,55113,940000,1026
54401,55073,1400,2157
54403,55073,100,3015
54403,55073,100,3015
53546,55105,1302,2017
54016,55109,120201,1024
54016,55109,120201,1024
54742,55035,200,3061
54722,55035,100,3017
54722,55035,100,4019
54843,55113,100500,3078
53809,55043,960300,1118
53813,55043,960700,2043
53821,55023,960600,3010
54232,55071,10400,4059
54220,55071,200,1018
53546,55105,1400,2007
53548,55105,400,4042
53511,55105,1800,3011
53511,55105,1600,4002
54124,55083,100600,2001
54128,55115,100600,1161
54940,55139,2202,1068
54601,55063,1200,2018
54630,55121,100700,1003
54636,55063,10202,2057
54627-8117,,,
54623,55123,960600,1035
54814,55007,960100,2109
53809,55043,960300,1118
53147,55127,1701,1048
53575,55025,12501,2039
53575,55025,12502,3010
53575,55025,12501,1020
54981,55135,100600,1039
53575,55025,12501,1020
53575,55025,12502,2030
53711,55025,10702,3017
53521,55025,12400,1033
53521,55025,12400,1033
53521,55025,12400,1034
53521,55025,12400,2094
53521,55025,12400,2094
53095,55131,420300,1011
53521,55025,12400,2094
53521,55045,960100,1000
53704,55025,2402,1026
53574,55045,960200,3082
53704,55025,2301,1009
54664,55103,970100,3052
53095,55131,400104,3012
53012,55089,650101,2012
53081,55117,900,2030
53081,55117,900,2030
53081,55117,800,3016
53086,55131,450106,1038
53081,55117,201,2000
54303,55009,401,3001
53949,55077,960200,3039
53949,55077,960200,1040
54960,55077,960100,1121
53949,55077,960200,2063
53926,55047,100500,3063
53949,55077,960300,1070
53949,55077,960300,3060
53949,55077,960400,2013
53090,55131,430100,1061
53949,55077,960200,3023
54876,55129,950300,1170
54843,55113,940000,1026
53809,55043,960300,4056
53809,55043,960300,4008
53818,55043,960600,3141
53807,55043,961200,2000
54403,55073,100,1005
54751,55033,970600,1001
54403,55073,100,2042
53949,55077,960200,3039
53964,55077,960100,2060
53949,55077,960300,1028
53949,55077,960300,3064
53964,55077,960100,2132
53964,55077,960100,2132
53949,55077,960200,1049
54742,55035,200,2063
54701,55035,700,2005
54751,55033,970500,2030
54722,55035,100,3017
54742,55035,200,2009
54476,55073,900,2024
54562,55085,970102,3015
53553,55049,950300,2020
53809,55043,960300,3003
53022,,,
53813,55043,960700,3026
53818,55043,961000,5005
54880,55031,20300,3025
54024,55095,960700,1000
54751,55033,970600,2083
54725,55033,970200,2069
54751,55033,970700,2004
54751,,,
54751,55033,970800,2015
53051,55133,200201,1009
53520,55045,960800,3005
53574,55045,960200,4000
53520,55045,960800,3030
53022,55131,470100,3061
53559,55025,11800,1075
53022,55131,470100,2040
53521,55045,960100,2060
53714,55025,3001,1008
53570,55045,960100,3043
53575,55025,10702,2013
53711,55025,10600,1037
53575,55025,12502,2030
53575,55025,12502,2003
53575,55025,12502,3031
54730,55033,970300,3069
53575,55025,12502,2030
53575,55025,12502,2030
53711,55025,10600,1037
53575,55025,10702,2013
53575,55025,12400,1007
53575,55025,12502,2040
53521,55025,12400,2089
53521,55025,12400,2089
53521,55025,12400,2089
53575,55025,12501,1004
54751,55033,970400,4085
53530,55065,970100,2029
53818,55043,960900,1021
53586,55065,970400,3066
53818,55043,961100,1143
53569,55043,960100,4035
53960,55021,971000,1022
54153,55083,100900,2019
54762,55005,900,4045
54520,55041,950300,2072
54727,55017,10800,2040
54701,55035,900,1008
53085,55117,10900,1001
53081,55117,800,2035
53804,55043,960400,4050
54843,55113,940000,2099
54020,55095,960800,1006
54722,55035,100,3018
53014,55015,20500,2057
54403,55073,100,3015
53946,55047,100500,2081
54403,55073,1102,2051
53821,55023,960500,1031
53805,55043,960200,1065
54022,55093,960500,1037
54806,55007,960400,1102
53090,55131,420402,2008
53050,55027,961300,4009
54013,55109,120700,1051
53090,55131,420106,2019
53090,55131,420105,1028
53022,55131,470202,4004
53051,55133,200103,1006
53089,55133,203403,3031
53224,55079,202,1001
53051,55133,200202,1031
54302,55009,900,4003
53704,55025,2602,1014
53704,55025,2401,2002
53511,55105,2000,1011
53575,55025,12501,1031
53575,55025,12501,1031
53521,55105,2900,4009
53538,55055,101400,1014
53204,55079,15800,3006
53027,55131,440106,2039
53024,55089,650300,1000
54985,55139,1400,3005
53511,55105,2000,1011
54520,55041,950300,2072
53081,55117,900,2030
54843,55113,940000,1030
54403,55073,100,1008
54455,55073,1800,4073
54452,55069,960800,2028
53546,55105,1400,2007
53949,55077,960300,1000
53964,55077,960500,1072
53949,55077,960200,1038
53949,55077,960200,3015
53949,55077,960200,3015
53964,55077,960100,2126
53964,,,
53511,55105,2601,3031
54501,55085,971400,1013
54722,55035,100,3027
53959,55111,1001,2035
53809,55043,960300,4036
53094,55055,100200,4001
54538,55125,940000,1251
54538,,,
53546,55105,1400,2007
54016,55109,120201,1024
54016,55109,120201,1024
53188,55133,203000,1009
54403,55073,800,1033
54729,55017,10500,4049
54930,55137,960400,1144
54111,55115,100100,1028
54020,55095,960800,3075
54009,55095,960700,3077
54020,55095,960800,1042
54020,55095,960800,1019
54020,55095,960800,3074
54009,55095,960700,3073
54020,55095,960800,3075
54840,55013,971000,2181
54915,55015,20303,2004
54022,55093,960300,3008
54022,55093,960200,1078
54017,55109,120600,5052
54016,55109,120300,4002
54028,55109,120800,3023
54016,55109,120300,4002
53521,55045,960100,1015
53575,55025,12502,2022
53575,55025,12502,2022
53575,55025,12502,2021
54130,55087,12200,1020
53711,55025,10702,3036
53705,55025,800,1011
53147,55127,1602,3035
53121,55127,902,1035
53805,55043,960200,3030
53818,55065,970300,3103
53081,55117,201,2000
53081,55117,1100,1012
54520,55041,950300,2072
53511,55105,1600,4003
54479,55073,2100,1064
54220,55071,400,1005
54220,55071,600,1010
54403,55073,200,3011
53809,55043,960300,4046
54143,55075,961400,4014
53140,55059,500,4007
53181,55059,3002,3019
53521,55025,12400,1048
53403,55101,200,3004
54442,55069,960700,1099
54828,55113,940000,3151
54403,55073,100,3015
53508,55025,12600,3055
53711,55025,600,2011
53575,55025,12501,1020
53711,55025,10702,3011
53575,55025,12501,1020
53575,55025,12501,1020
53575,55025,12501,1020
54303,55009,401,3001
53549,,,
53925,55027,961800,2027
54143,55075,961500,1042
53142,55059,2601,2027
54303,55009,401,3001
53949,55077,960300,1095
53949,55077,960300,3016
53926,55077,960300,3108
53964,55077,960200,1019
54455,55073,1201,3027
54880,55031,20300,3025
54880,55031,20300,3025
54880,55031,20300,3025
54960,55137,960600,2047
54538,,,
54311,55009,1801,3004
54311,55009,1801,3004
54311,55009,1801,3004
54311,55009,1801,3004
54016,55109,120201,1024
54016,55109,120201,1024
53813,55043,960500,1165
54941,55047,100400,3071
53825,55043,960600,1011
53818,55043,960900,1013
53813,55043,960700,2029
54880,55031,20300,3022
53809,55043,960300,2063
53809,55043,960300,3015
53949,55077,960200,3023
54913,55087,12504,2008
54947,55139,2300,1077
54130,55087,13300,2008
53804,55043,960400,4036
53821,55023,960600,1116
53949,55077,960300,1049
54220,55071,100,1001
54220,55071,600,4024
54220,55071,800,3001
54220,55071,600,2007
54220,55071,600,5019
54751,55033,970500,3033
54739,55033,970400,1032
54730,55033,970300,3069
54730,55033,970300,1084
54601,55063,900,2026
53816,55043,960400,3141
53703,55025,1704,2004
53508,55045,960100,2030
53566,55045,960300,1051
53818,55043,960900,3038
53813,55043,960700,2032
53818,55065,970300,3007
53575,55025,12502,3024
53575,55025,12502,2009
53214,55079,100300,1009
53711,55025,10600,1037
53711,55025,10600,1037
53711,55025,10600,1037
53575,55025,12502,2030
53575,55025,12502,2030
53575,55025,12502,3031
53575,55025,10702,2013
53144,55059,1300,2005
54757,55033,970100,1004
54403,55073,100,3022
53807,55043,961100,3056
54665,55123,960400,3033
54728,55005,1001,2125
54914,55087,11102,2050
54915,55015,20800,1016
53949,55077,960200,3042
54941,55047,100400,3051
53511-1427,,,
53511,55105,1800,3016
53094,55055,100100,4038
53086,55131,450106,2023
53010,55039,42200,1046
53040,55131,410100,3000
54979,55039,41400,4032
53225,55079,400,1002
53094,55055,100400,1054
53051,55133,200103,1023
53051,55133,200201,1009
53051,55133,200201,2023
53566,55045,960600,3002
53508,55045,960100,2049
53521,55025,12400,2089
54751,55033,970600,1003
53521,55025,12400,2089
53521,55025,12400,2089
53575,55025,12400,1007
53575,55025,12501,1031
53575,55025,12501,1031
53575,55025,12501,1031
53575,55025,12501,1031
54626,55023,960300,2071
54667,55123,960300,2004
54615,55053,960500,2021
54665,55123,960300,4053
54667,55123,960300,2009
54667,55123,960300,2009
53042,55071,10700,4060
53042,55071,10700,4060
53081,55117,500,3001
54401,55073,1300,1050
53809,55043,960300,3044
54421,55019,950500,3007
54016,55109,120202,1004
54016,55109,120201,1024
53955,55021,970700,1038
53023,55117,10400,2031
53023,55117,10400,2031
54801,55129,950500,3030
53575,55025,12502,3007
53575,55025,12502,3007
53575,55025,12502,2033
53575,55025,12502,2033
53575,55025,12502,2022
53575,55025,12502,3011
53575,55025,12502,2033
53575,55025,12502,3007
54143,55075,961400,4014
54143,55075,961400,4014
54724,55017,11200,2077
54935,55039,41100,4034
53901,55021,970300,2153
53926,55077,960300,3108
53964,55077,960100,2167
53949,55077,960200,3015
53949,55077,960300,2015
54960,55077,960100,1098
53952,55001,950502,1103
53813,55043,960700,3002
53809,55043,960300,3026
53821,55023,960500,1007
54853,55095,960200,1045
54025,55109,120400,1007
54024,55095,960700,4005
54009,55095,960900,3024
53511,55105,1700,2035
53511,55105,2601,3025
54020,55095,960800,2025
53816,55043,960400,3141
53719,55025,407,2020
53575,55025,12501,1008
53575,55025,12502,2033
53826,55023,960400,1053
53521,55025,12400,1048
53521,55025,12400,1048
53575,55025,12502,3031
53575,55025,12502,2033
53521,55025,12400,2089
53105,55101,2402,3014
53090,55131,420104,1053
54143,55075,961500,1014
54941,55047,100400,3002
54722,,,
54941,55047,100400,3002
54941,55047,100400,3002
54941,55047,100400,3002
53809,55043,960300,4047
53530,55065,970500,1082
53804,55043,960400,4021
54722,55035,100,3067
53081,55117,400,1041
53081,55117,400,1041
54770,55121,100200,2360
54729,55017,10200,3058
54665,55123,960400,4054
53098,55027,961700,2049
53716,,,
54875,55129,950300,2118
54843,55113,100300,3014
54758,55121,100100,2122
53575,55025,12502,3031
53575,55025,12502,3017
53575,55025,12502,3024
53575,55025,12502,3024
53575,55025,12502,3024
53575,55025,12501,2017
53575,55025,12501,1029
53575,55025,12501,1029
53575,55025,12502,2009
53515,55025,13100,4147
54758,55121,100100,1027
56081,27165,950300,4044
53527,55025,12001,3006
53713,55025,1502,3021
53590,55025,11505,2006
53538,55055,101300,3021
53714,,,
53925,55021,971200,4016
53538,55055,101400,2015
54758,55121,100100,1024
54806,55003,950500,1063
54880,55031,20700,2029
54880,55031,20300,3025
54880,55031,20300,3025
53051,55133,200300,3018
54430,,,
54016,55109,120201,1024
54016,55109,120201,1024
53189,55133,202301,1028
54751,55033,970600,2048
53181,55059,3002,3048
54140,55087,11800,2001
54961,55135,101200,1073
54956,55139,3600,3019
54913,55087,12505,1025
54245,55071,10400,2011
53098,55027,961900,2005
54228,55071,10100,2032
54220,55071,300,3003
54220,55071,600,2023
54245,55071,10400,3036
54751,55033,970700,2023
54772,55033,970200,4094
54751,55033,970300,2039
54751,55033,970800,2025
54751,55033,970500,1000
53821,55023,960500,2050
53221,55079,120400,1017
53821,55023,960500,1009
53821,55023,960400,3086
53821,55023,960500,1017
53566,55045,960500,1050
53566,55045,960500,3014
53586,55065,970500,2062
53566,55045,960600,3006
53227,55079,101300,1000
53821,55023,960400,3086
53575,55025,12502,3032
53711,55025,10600,1037
53575,55025,12502,3031
53575,55025,12502,3031
53818,55043,960900,1026
53711,55025,10600,1037
53558,55025,10502,2002
53558,55025,10502,2002
54655,55023,960100,2064
54639,55123,960200,4060
54631,55023,960100,3077
54541,55041,950300,1163
54722,55035,100,3017
53818,55043,961000,4028
53517,55025,12700,1127
54016,55109,120201,1024
54727,55017,10800,4016
53095,55131,420300,3000
53091,55027,961400,1124
53090,55131,420105,3007
53095,55131,420300,3003
53565,55049,,2035
53223,55079,600,5000
54937,55039,42100,3050
53511,55105,1600,2014
53511,55105,1600,3007
54615,55053,,
54603,55063,100,4042
53530,55065,970500,1217
54650,55063,10500,4022
53575,55025,12502,3007
53575,55025,12502,3007
53575,55025,12502,2033
54139,55083,101100,1036
54722,55035,100,3069
53949,55077,960300,2015
53818,55043,960900,3045
53813,55043,960700,4013
54880,55031,20300,3025
54880,55031,20300,3025
53813,55043,960700,2010
53809,55043,960500,1044
53809,55043,960500,1044
54016,55109,120201,1024
53813,55043,960600,3063
53913,55111,401,1020
53818,55043,960900,3025
53818,55043,960900,3034
53818,55043,960800,3049
53575,55025,12502,2022
54941,55047,100400,3002
54941,55047,100400,3002
54941,55047,100400,3002
54941,55047,100400,3002
54941,55047,100400,3002
53949,55077,960300,2054
53913,55111,100,2084
53949,55077,960300,2050
54016,55109,120201,1024
54880,55031,20300,3025
54880,55031,20300,3025
54880,55031,20600,1000
54880,55031,20300,3025
54020,55095,960800,2025
53511,55105,1700,2025
53576,55105,2800,3092
53913,55111,402,3021
82701,56045,951300,1118
54016,55109,120903,2009
54810,55095,960600,2028
53913,55111,402,3021
54812,55005,400,4024
54822,55005,1001,1004
53575,55025,12502,3017
53575,55025,12502,3032
53575,55025,12501,1029
53597,55025,11302,1005
53597,55025,11302,1005
54302,,,
